playerId,name,height,weight,dob,position,origin
2020665793, Jack Bytel,189,78,14-Mar-00,Midfield ,Calder Cannons
2010679948, Jake Carlisle,201,104,1-Oct-91,Defender ,Calder Cannons
2018671740, Hunter Clark,187,82,26-Mar-99,Defender  Midfield,Dandenong Stingrays
2021672637, Oscar Clavarino,197,89,22-May-99,Defender ,Dandenong Stingrays
2018671121, Nick Coffield,191,82,23-Oct-99,Defender ,Northern Knights
2021678301, Leo Connolly,181,74,7-Aug-01,Defender  Midfield,Gippsland Power
2013674392, Brad Crouch,186,85,14-Jan-94,Midfield ,North Ballarat Rebels
2014685238, Luke Dunstan,185,84,29-Jan-95,Midfield ,Woodville-West Torrens
2007704941, James Frawley,193,96,20-Sep-88,Defender ,North Ballarat
2008717670, Jarryn Geary,183,82,23-Jun-88,Defender ,Bendigo Pioneers
2016716809, Jade Gresham,179,79,24-Aug-97,Midfield ,Northern Knights
2009726698, Dan Hannebery,181,80,24-Feb-91,Midfield ,Oakleigh Chargers
2018729702, Jack Higgins,177,78,19-Mar-99,Forward ,Oakleigh Chargers
2021726276, Tom Highmore,192,89,24-Feb-98,Defender ,South Adelaide
2012727078, Bradley Hill,179,79,9-Jul-93,Defender  Midfield,West Perth
2016728510, Dougal Howard,199,92,25-Mar-96,Defender ,Murray Bushrangers
2021729078, Paul Hunter,200,104,9-Feb-93,Ruck ,Redland
2014745540, Zak Jones,181,80,15-Mar-95,Midfield ,Dandenong Stingrays
2018741884, Darragh Joyce,195,90,23-Apr-97,Defender ,Kilkenny
2013759685, Dean Kent,180,85,24-Feb-94,Forward ,Perth
2020755397, Max King,202,90,7-Jul-00,Forward ,Sandringham Dragons
2017766216, Ben Long,184,79,21-Aug-97,Defender ,Nt Thunder
2015767957, Jack Lonie,175,70,13-Aug-96,Forward ,Dandenong Stingrays
2017772591, Rowan Marshall,201,104,24-Nov-95,Forward  Ruck,North Ballarat Rebels
2015776577, Daniel McKenzie,185,83,17-May-96,Defender ,Oakleigh Chargers
2009771825, Shaun McKernan,196,100,1-Sep-90,Forward  Ruck,Calder Cannons
2014777376, Tim Membrey,190,89,26-May-94,Forward ,Gippsland Power
2012821790, Sebastian Ross,188,88,7-May-93,Midfield ,North Ballarat Rebels
2006825930, Paddy Ryder,197,94,14-Mar-88,Forward  Ruck,East Fremantle
2021839564, Cooper Sharman,193,83,25-Jul-00,Forward ,Woodville-West Torrens
2015834201, Jack Sinclair,181,81,12-Feb-95,Defender  Midfield,Oakleigh Chargers
2015835970, Jack Steele,187,90,13-Dec-95,Midfield ,Belconnen
2013872622, Jimmy Webster,188,83,28-Jun-93,Defender ,Glenorchy
2019871580, Callum Wilkie,191,87,10-Mar-96,Defender ,North Adelaide
2014878237, Mason Wood,192,87,13-Sep-93,Forward ,Geelong Falcons
2020651689, Joel Amartey,197,96,2-Sep-99,Ruck ,Sandringham Dragons
2019668572, James Bell,183,81,10-Feb-99,Midfield  Forward,Swans Academy
2019663435, Nick Blakey,195,80,27-Feb-00,Forward ,Unsw
2016668464, Kaiden Brand,198,98,8-Apr-94,Defender ,West Adelaide
2021672027, Braeden Campbell,181,73,4-Feb-02,Midfield  Forward,Swans Academy
2016673046, Ryan Clarke,186,85,17-Jun-97,Midfield ,Eastern Ranges
2012674793, Harry Cunningham,181,78,6-Dec-93,Defender ,Turvey Park
2017687056, Jordan Dawson,192,86,9-Apr-97,Defender ,Sturt
2017702539, Oliver Florent,185,81,22-Jul-98,Midfield ,Sandringham Dragons
2017701570, Robbie Fox,185,85,16-Apr-93,Defender ,Coburg
2005708162, Lance Franklin,199,105,30-Jan-87,Forward ,Perth
2021712929, Errol Gulden,175,75,18-Jul-02,Midfield  Forward,Swans Academy
2017724516, Will Hayward,187,84,26-Oct-98,Forward ,North Adelaide
2015728707, Isaac Heeney,186,84,5-May-96,Forward ,Cardiff
2016726232, George Hewett,187,84,29-Dec-95,Defender  Midfield,North Adelaide
2011729980, Tom Hickey,201,96,6-Mar-91,Ruck ,Morningside
2008757561, Josh Kennedy,189,97,20-Jun-88,Midfield ,Sandringham Dragons
2020762867, Matt Ling,184,79,21-Apr-99,Defender ,Geelong Falcons
2014767931, Jake Lloyd,181,79,20-Sep-93,Defender ,North Ballarat Rebels
2018776402, Tom McCartin,193,89,30-Dec-99,Defender  Forward,Geelong Falcons
2021775073, Logan McDonald,196,86,4-Apr-02,Forward ,Perth Fc
2019779724, Justin McInerney,187,73,18-Aug-00,Midfield ,Northern Knights
2019773410, Hayden McLean,197,93,20-Jan-99,Ruck ,Sandringham Dragons
2017773724, Lewis Melican,195,98,4-Nov-96,Defender ,Geelong Falcons
2016773830, Callum Mills,189,83,2-Apr-97,Defender  Midfield,North Shore
2018799068, Colin ORiordan,187,87,12-Oct-95,Defender ,County Tipperary
2016803212, Tom Papley,178,76,13-Jul-96,Forward ,Gippsland Power
2011807692, Luke Parker,183,87,25-Oct-92,Midfield ,Dandenong Stingrays
2013825860, Dane Rampe,187,88,2-Jun-90,Defender ,Williamstown
2010829216, Sam Reid,196,100,27-Dec-91,Forward ,Murray Bushrangers
2018822289, Ben Ronke,183,76,18-Dec-97,Forward ,Calder Cannons
2019826450, James Rowbottom,186,78,19-Sep-00,Midfield  Forward,Oakleigh Chargers
2013835249, Callum Sinclair,200,96,23-Sep-89,Ruck ,Subiaco
2020837863, Dylan Stephens,183,69,8-Feb-01,Midfield ,Norwood
2014848528, Lewis Taylor,175,80,17-Feb-95,Midfield ,Geelong Falcons
2020878482, Chad Warner,181,80,19-May-01,Midfield ,East Fremantle
2020879009, Sam Wicks,181,73,14-Sep-99,Midfield ,Swans Academy
2015654090, Brendon Ah Chee,189,88,21-Dec-93,Midfield ,South Fremantle
2018658021, Brayden Ainsworth,184,80,27-Nov-98,Midfield  Forward,Subiaco
2018659713, Oscar Allen,192,87,19-Mar-99,Forward ,West Perth
2015662872, Tom Barrass,196,96,8-Oct-95,Defender ,Claremont
2018661796, Jarrod Brander,195,92,11-Feb-99,Midfield  Forward,Bendigo Pioneers
2016676071, Tom Cole,186,81,28-May-97,Defender ,Sandhurst Football Netball Club
2011671975, Jamie Cripps,183,84,23-Apr-92,Forward ,East Fremantle
2011688430, Jack Darling,191,95,13-Jun-92,Forward ,West Perth
2015684385, Liam Duggan,184,83,11-Dec-96,Defender  Midfield,Western Jets
2020698920, Harry Edwards,197,87,1-Oct-00,Defender ,Swan Districts
2021698502, Luke Edwards,188,83,12-Feb-02,Midfield ,Glenelg
2020702375, Luke Foley,188,75,8-Oct-99,Defender ,Subiaco
2011712726, Andrew Gaff,183,85,16-Jun-92,Midfield ,Oakleigh Chargers
2006724485, Shannon Hurn,187,95,4-Sep-87,Defender ,Central District
2013728891, Mark Hutchings,182,83,25-May-91,Midfield  Forward,East Perth
2018744900, Jamaine Jones,180,81,29-Sep-98,Forward ,North Ballarat Rebels
2018758572, Tim Kelly,182,81,26-Jul-94,Midfield ,South Fremantle
2006757023, Josh Kennedy,196,102,25-Aug-87,Forward ,East Fremantle
2018762677, Zac Langdon,177,81,13-Nov-95,Forward ,Claremont
2014774094, Jeremy McGovern,196,99,15-Apr-92,Defender ,Claremont
2009787123, Nic Naitanui,201,110,4-May-90,Ruck ,Swan Districts
2015788609, Jackson Nelson,187,85,15-Mar-96,Defender ,Geelong Falcons
2020793920, Xavier ONeill,185,81,3-Aug-00,Midfield ,Oakleigh Chargers
2018804230, Jack Petruccelle,185,80,12-Apr-99,Forward ,Northern Knights
2009825096, Jack Redden,190,85,9-Dec-90,Midfield ,Glenelg
2019824307, Josh Rotham,193,86,25-Feb-98,Defender ,West Perth
2018829119, Liam Ryan,179,72,2-Oct-96,Forward ,Subiaco
2014839842, Dom Sheed,185,87,10-Apr-95,Midfield ,Subiaco
2010837155, Brad Sheppard,187,85,23-May-91,Defender ,East Fremantle
2010833473, Luke Shuey,183,90,2-Jun-90,Midfield ,Oakleigh Chargers
2011864351, Nathan Vardy,200,98,25-Jun-91,Ruck ,Gippsland Power
2018874605, Jake Waterman,191,92,6-May-98,Forward ,Claremont
2021872717, Connor West,181,80,7-May-99,Midfield ,West Perth
2020879607, Bailey Williams,199,95,17-Apr-00,Forward  Ruck,Dandenong Stingrays
2021875898, Isiah Winder,180,79,16-May-02,Defender  Midfield,Peel Thunder
2017878846, Alex Witherden,188,85,10-Sep-98,Defender ,Geelong Falcons
2012897871, Elliot Yeo,190,89,1-Oct-93,Midfield ,East Fremantle
2014665253, Marcus Bontempelli,193,93,24-Nov-95,Midfield ,Northern Knights
2012666113, Josh Bruce,197,101,8-Jun-92,Forward ,Canberra
2020668745, Louis Butler,184,75,26-Aug-01,Defender  Midfield,Sandringham Dragons
2020677310, Ben Cavarra,173,72,20-Dec-95,Forward ,Williamstown
2015679832, Zaine Cordy,193,90,27-Oct-96,Defender ,Geelong Falcons
2012673943, Hayden Crozier,185,79,24-Dec-93,Defender ,Eastern Ranges
2015684036, Bailey Dale,183,82,22-Jul-96,Defender  Forward,Dandenong Stingrays
2015685477, Caleb Daniel,168,72,7-Jul-96,Defender ,South Adelaide
2016686128, Josh Dunkley,190,88,9-Jan-97,Midfield  Forward,Gippsland Power
2013682780, Taylor Duryea,179,80,24-Apr-91,Defender  Forward,Murray Bushrangers
2017691632, Tim English,205,93,10-Aug-97,Ruck ,South Fremantle
2021712561, Riley Garcia,177,70,30-Jan-01,Midfield ,Swan Districts
2019719435, Ryan Gardner,197,93,1-Jun-97,Forward ,Burnie Dockers
2017729930, Mitch Hannan,189,87,9-Mar-94,Forward ,Footscray
2013723481, Lachie Hunter,183,82,13-Dec-94,Midfield  Forward,Western Jets
2012749203, Jason Johannisen,180,82,8-Nov-92,Defender  Forward,East Fremantle
2012745000, Lin Jong,188,88,4-Jun-93,Midfield  Forward,Oakleigh Chargers
2017759851, Alex Keath,197,93,20-Jan-92,Defender ,Murray Bushrangers
2021753591, Buku Khamis,189,82,24-Mar-00,Defender ,Western Jets
2011766698, Tom Liberatore,183,83,16-May-92,Midfield ,Calder Cannons
2017765014, Patrick Lipinski,187,84,17-Jul-98,Midfield ,Northern Knights
2013773561, Jack Macrae,191,85,3-Aug-94,Midfield ,Oakleigh Chargers
2008772670, Stefan Martin,199,104,17-Nov-86,Ruck ,Sandringham Dragons
2015771528, Toby McLean,180,79,31-Jan-96,Forward ,Oakleigh Chargers
2021773466, Lachlan McNeil,182,80,9-Feb-01,Midfield  Forward,Woodville-West Torrens
2018781136, Aaron Naughton,195,89,30-Nov-99,Forward ,Peel Thunder
2018824626, Ed Richards,185,79,3-Jul-99,Midfield  Forward,Oakleigh Chargers
2016839938, Josh Schache,199,94,21-Aug-97,Forward ,Murray Bushrangers
2021837430, Anthony Scott,180,76,28-Feb-95,Midfield  Forward,Footscray
2019836618, Bailey Smith,185,80,7-Dec-00,Midfield  Forward,Sandringham Dragons
2015835077, Roarke Smith,181,74,11-Sep-96,Midfield  Forward,Calder Cannons
2021833790, Jordon Sweet,203,106,2-Feb-98,Ruck ,North Adelaide
2012841186, Adam Treloar,182,89,9-Mar-93,Midfield ,Aspendale
2021858050, Jamarra Ugle-Hagan,194,84,4-Apr-02,Forward ,Oakleigh Chargers
2020867730, Laitham Vandermeer,180,77,3-Feb-99,Midfield  Forward,Murray Bushrangers
2011872415, Mitch Wallis,186,85,24-Oct-92,Forward ,Calder Cannons
2020874392, Cody Weightman,177,73,15-Jan-01,Forward ,Dandenong Stingrays
2019871174, Rhylee West,181,82,12-Jul-00,Forward ,Calder Cannons
2016873012, Bailey Williams,187,85,10-Oct-97,Defender ,Glenelg
2009879614, Easton Wood,187,86,4-Sep-89,Defender ,Camperdown
2017899644, Lewis Young,197,96,20-Dec-98,Defender ,Sturt
2016673533, Ben Crocker,188,83,19-Feb-97,Forward ,Oakleigh Chargers
2014678470, Matt Crouch,182,80,21-Apr-95,Midfield ,North Ballarat Rebels
2007712963, Bryce Gibbs,188,84,15-Mar-89,Midfield ,Glenelg
2015753305, Riley Knight,181,80,27-Mar-95,Forward ,Woodville-West Torrens
2020772746, Fischer McAsey,197,91,8-Mar-01,Defender ,Sandringham Dragons
2016776481, Wayne Milera,184,81,14-Sep-97,Defender  Midfield,Central District
2018807950, Myles Poholke,186,86,10-Jul-98,Forward ,Dandenong Stingrays
2017831025, Tyson Stengle,172,73,19-Oct-98,Forward ,Woodville-West Torrens
2011843284, Daniel Talia,197,98,2-Oct-91,Defender ,Calder Cannons
2019652827, Noah Answerth,182,82,6-Aug-99,Defender ,Oakleigh Chargers
2018694494, Matt Eagles,200,99,9-Feb-90,Defender ,Morningside
2014697406, Cam Ellis-Yolmen,190,97,28-Jan-93,Midfield ,Woodville-West Torrens
2018824025, Cam Rayner,187,90,21-Oct-99,Forward ,Western Jets
2017833334, Sam Skinner,197,94,29-Jun-97,Forward ,Gippsland Power
2016835010, Archie Smith,201,102,19-Jul-95,Ruck ,Mt Gravatt
2008759130, Matthew Kreuzer,200,101,13-May-89,Ruck ,Northern Knights
2014769437, Darcy Lang,183,81,21-Nov-95,Forward ,Geelong Falcons
2016772990, Callum Moore,193,85,3-Sep-96,Forward ,Calder Cannons
2020809776, Sam Philp,185,80,4-Aug-01,Midfield ,Northern Knights
2017809983, Cameron Polson,177,76,11-Mar-98,Forward ,Sandringham Dragons
2003836344, Kade Simpson,183,75,5-May-84,Defender ,Eastern Ranges
2018659341, Flynn Appleby,187,82,21-Jan-99,Defender ,Greater Western Victoria Rebels
2014666439, Tim Broomhead,185,80,22-Mar-94,Midfield  Forward,Port Adelaide
2006686832, Lynden Dunn,192,102,14-May-87,Defender ,Calder Cannons
2007822373, Ben Reid,196,98,29-Apr-89,Forward ,Murray Bushrangers
2015838906, Matt Scharenberg,191,87,18-Sep-95,Defender ,Glenelg
2007864400, Travis Varcoe,180,84,10-Apr-88,Forward ,Central District
2016871222, Rupert Wills,191,89,20-May-93,Midfield ,Collingwood Vfl
2017664774, Josh Begley,188,89,3-Jul-98,Forward ,Eastern Ranges
2008665688, Tom Bellchambers,202,108,9-Jul-89,Ruck ,Tassie Mariners
2017726713, Mitchell Hibberd,190,87,23-Sep-96,Midfield ,Clarence
2009727654, Michael Hurley,192,94,1-Jun-90,Defender ,Northern Knights
2015772271, Conor McKenna,184,88,28-Mar-96,Defender ,"Eglish, Tyrone"
2020778512, Irving Mosquito,176,72,24-Aug-00,Forward ,Gippsland Power
2018776764, Kobe Mutch,187,83,18-Mar-98,Midfield ,Bendigo Pioneers
2009726782, Stephen Hill,183,82,1-May-90,Defender ,West Perth
2011775065, Brandon Matera,173,74,11-Mar-92,Forward ,South Fremantle
2014774903, Cam McCarthy,192,92,1-Apr-95,Forward ,South Fremantle
2008722128, Pearce Hanley,185,86,15-Nov-88,Defender ,County Mayo Ireland
2016746929, Jesse Joyce,191,84,17-Aug-97,Defender ,Palm Beach Currumbin Afc
2002652211, Gary Ablett,182,87,14-May-84,Forward ,Geelong Falcons
2019703444, Darcy Fort,204,99,6-Aug-93,Forward ,Central District
2020749465, Ben Jarvis,189,65,27-Jul-00,Defender ,Norwood
2009836029, Jack Steven,180,83,28-Mar-90,Midfield  Forward,Geelong Falcons
2008849301, Harry Taylor,195,94,12-Jun-86,Defender ,East Fremantle
2020724875, Tom Hutchesson,177,75,4-Apr-95,Midfield  Forward,Adelaide Football Club
2009748959, Sam Jacobs,200,102,10-Apr-88,Ruck ,Woodville-West Torrens
2005836583, Heath Shaw,183,86,27-Nov-85,Defender ,Northern Knights
2012833453, Tom Sheridan,187,82,28-Oct-93,Midfield ,Calder Cannons
2015663968, Keegan Brooksby,197,99,27-Apr-90,Forward  Ruck,South Adelaide
2017716658, Conor Glass,189,84,28-Sep-97,Defender ,Maghera
2010728130, Ricky Henderson,188,89,11-Sep-88,Midfield ,Trentham
2020741124, Harry Jones,185,80,15-Mar-99,Midfield ,Wodonga
2013774263, Darren Minchington,179,82,9-Dec-93,Forward ,Dandenong Stingrays
2012805807, Jonathon Patton,198,102,20-May-93,Forward ,Eastern Ranges
2011809824, Paul Puopolo,173,78,2-Dec-87,Forward ,Norwood
2010833880, Tom Scully,181,80,15-May-91,Midfield  Forward,Dandenong Stingrays
2015831293, James Sicily,186,87,6-Jan-95,Defender ,Western Jets
2010835476, Ben Stratton,189,88,1-Mar-89,Defender ,East Perth
2020667638, Toby Bedford,178,69,27-May-00,Forward ,Dandenong Stingrays
2011668878, Harley Bennell,185,74,2-Oct-92,Midfield ,Peel Thunder
2019764880, Jay Lockhart,177,75,3-Feb-96,Forward ,Casey Demons
2017804708, Braydon Preuss,206,109,16-Jun-95,Ruck ,Surfers Paradise
2016877384, Josh Wagner,189,84,24-Jun-94,Defender ,Aspley
2018651635, Paul Ahern,183,85,1-Aug-96,Defender  Midfield,Calder Cannons
2013681745, Majak Daw,195,97,11-Mar-91,Forward ,Western Jets
2017681470, Sam Durdin,198,95,6-Jun-96,Defender ,West Adelaide
2020727912, Lachlan Hosie,180,78,25-Feb-97,Forward ,Glenelg
2010773291, Jamie Macmillan,188,89,23-Sep-91,Defender ,Oakleigh Chargers
2018773254, Tom Murphy,189,82,19-Jan-98,Defender ,Dandenong Stingrays
2020805815, Flynn Perez,187,82,25-Aug-01,Defender ,Bendigo Pioneers
2011802211, Jasper Pittard,186,84,1-Apr-91,Defender ,Geelong Falcons
2017865784, Ed Vickers-Willis,190,86,28-Mar-96,Defender ,Sandringham Dragons
2018872055, Will Walker,186,78,30-Mar-99,Midfield  Forward,Sandringham Dragons
2012874817, Marley Williams,181,83,22-Jul-93,Defender ,Claremont
2008697342, Brad Ebert,189,90,2-Apr-90,Forward ,Port Adelaide Magpies
2012832028, Cam Sutcliffe,186,87,23-May-92,Forward ,Woodville-West Torrens
2007874401, Justin Westhoff,199,96,1-Oct-86,Midfield  Forward,Central District
2017831192, Ivan Soldo,204,106,14-Apr-96,Ruck ,Daramalan College
2018655703, Ryan Abbott,200,100,25-Jun-91,Ruck ,Grovedale Tigers
2015776308, Jonathon Marsh,193,87,17-Oct-95,Defender ,East Fremantle
2018802965, Ben Paton,187,79,19-Oct-98,Defender ,Murray Bushrangers
2018803773, Ed Phillips,187,80,29-Mar-98,Midfield ,Oakleigh Chargers
2010828665, Dylan Roberton,194,94,21-Jun-91,Defender ,Dandenong Stingrays
2009834944, Shane Savage,187,82,5-Jan-91,Defender ,Dandenong Stingrays
2020707823, Zac Foot,181,73,24-Dec-00,Midfield  Forward,Dandenong Stingrays
2014711121, Sam Gray,176,75,1-Feb-92,Forward ,Port Adelaide
2014786629, Sam Naismith,206,108,16-Jul-92,Ruck ,North Shore
2018833160, Ryley Stoddart,184,73,15-Oct-99,Defender ,Eastern Ranges
2020848404, Elijah Taylor,188,77,1-May-01,Midfield  Forward,Perth
2013846132, Jackson Thurlow,190,87,28-Mar-94,Defender ,Launceston
2020663853, Hamish Brayshaw,187,90,9-Feb-98,Midfield ,Sandringham Dragons
2019672790, Jarrod Cameron,182,70,3-May-00,Forward ,Swan Districts
2010743044, Lewis Jetta,182,80,4-May-89,Defender ,Swan Districts
2020829441, Nic Reid,188,86,4-Sep-95,Forward ,
2007839508, Will Schofield,196,92,24-Jan-89,Defender ,Geelong Falcons
2012684055, Tory Dickson,184,85,26-Sep-87,Forward ,Bendigo Bombers
2018717325, Billy Gowers,187,87,10-Jun-96,Forward ,Oakleigh Chargers
2019723676, Will Hayes,181,77,5-Jun-95,Midfield ,Footscray Vfl
2014769049, Sam Lloyd,180,81,3-Mar-90,Forward ,Frankston
2020802610, Callum Porter,182,76,22-Feb-99,Midfield ,Gippsland Power
2009831205, Matt Suckling,187,85,25-Jul-88,Defender ,Wagga Tigers
2010846795, Jackson Trengove,197,97,2-Nov-90,Defender ,Calder Cannons
2006687579, Richard Douglas,181,79,6-Feb-87,Midfield  Forward,Calder Cannons
2017713949, Jordan Gallucci,182,78,4-May-98,Forward ,Eastern Ranges
2008795429, Andy Otten,194,92,15-May-89,Defender ,Oakleigh Chargers
2018876297, Patrick Wilson,188,89,11-Dec-94,Midfield ,Sturt
2017654463, Jacob Allison,193,82,16-Apr-98,Midfield ,Aspley
2010664900, Ryan Bastinac,186,82,22-Jun-91,Midfield ,Dandenong Stingrays
2011676773, Allen Christensen,177,80,19-May-91,Forward ,Geelong Falcons
2017678146, Cedric Cox,181,79,19-Aug-97,Forward ,North Ballarat Rebels
2002729746, Luke Hodge,185,92,15-Jun-84,Defender ,Geelong Falcons
2014827563, Nick Robertson,191,98,3-Jun-95,Defender ,West Perth
2017688971, Josh Deluca,181,85,11-May-96,Midfield ,Subiaco
2011709903, Alex Fasolo,179,84,8-Jun-92,Forward ,East Fremantle
2015716289, Jarrod Garlett,181,75,3-May-96,Forward ,South Fremantle
2015719665, Hugh Goddard,196,94,24-Aug-96,Defender ,Geelong Falcons
2010768693, Matthew Lobbe,200,97,12-Feb-89,Ruck ,Eastern Ranges
2017773487, Harrison Macreadie,196,89,11-Apr-98,Defender ,Henty
2015774820, Caleb Marchbank,193,90,7-Dec-96,Defender ,Murray Bushrangers
2019839612, Angus Schumacher,192,83,16-Mar-99,Defender ,Bendigo Pioneers
2006847247, Dale Thomas,185,86,21-Jun-87,Defender ,Gippsland Power
2009664745, Dayne Beams,187,88,12-Feb-90,Midfield ,Southport
2014767136, Tom Langdon,190,85,9-Jun-94,Defender ,Sandringham Dragons
2003879516, Daniel Wells,181,79,3-Feb-85,Forward ,Peel Thunder
2012662089, Mark Baguley,178,81,21-May-87,Forward ,Frankston
2009677840, Zac Clarke,203,96,28-Mar-90,Forward  Ruck,Oakleigh Chargers
2019742146, Tom Jok,190,74,1-Jan-97,Midfield ,Collingwood
2017779850, Ben McNiece,178,76,22-Mar-92,Defender ,Essendon VFL
2008772107, David Myers,191,89,30-Jun-89,Midfield ,Perth
2009661143, Hayden Ballantyne,175,77,16-Jul-87,Forward ,Peel Thunder
2019677689, Jason Carter,185,76,11-Jan-00,Defender ,Port Wyndham
2019688496, Hugh Dixon,196,96,26-Feb-99,Forward ,Tigers Football Club
2018744038, Scott Jones,203,115,20-May-95,Forward  Ruck,East Perth
2017789829, Ryan Nyhuis,188,88,6-Sep-96,Defender ,Nightcliff Football Club Inc
2003837329, Aaron Sandilands,211,118,6-Dec-82,Ruck ,East Fremantle
2018681606, Jacob Dawson,182,79,3-Nov-99,Defender ,Gold Coast Academy
2015693944, Corey Ellis,184,79,9-Oct-96,Defender ,Western Jets
2018722737, Jacob Heron,180,76,10-Dec-99,Forward ,Gold Coast Academy
2012723748, Jack Hombsch,194,89,7-Mar-93,Defender ,Roxby Downs
2012725993, George Horlin-Smith,188,84,22-Dec-92,Defender  Midfield,Oakleigh Chargers
2012778978, Anthony Miles,180,81,28-Feb-92,Midfield ,GWS Giants Academy
2012773837, Jordan Murdoch,190,87,23-Mar-92,Defender ,Glenelg
2004828133, Michael Rischitelli,185,84,8-Jan-86,Defender ,Western Jets
2017837636, Brad Scheer,184,84,31-Aug-98,Midfield  Forward,Gold Coast
2016838317, Josh Schoenfeld,186,75,3-Jul-97,Forward ,Peel Thunder
2012895734, Aaron Young,189,84,6-Dec-92,Forward ,Eastern Ranges
2017804412, James Parsons,190,82,12-Apr-97,Midfield ,AFL Academy
2008832831, Scott Selwood,186,85,27-Mar-90,Midfield ,Bendigo Pioneers
2005682511, Brett Deledio,188,88,18-Apr-87,Midfield  Forward,Murray Bushrangers
2010833126, Dawson Simpson,210,110,17-Feb-89,Ruck ,Murray Bushrangers
2018771785, David Mirra,186,89,20-Mar-91,Defender ,Box Hill Hawks
2005825900, Jarryd Roughead,193,98,23-Jan-87,Forward ,Gippsland Power
2019684011, Kyle Dunkley,185,84,20-Jun-00,Midfield  Forward,Gippsland Power
2009718600, Jeff Garlett,180,72,3-Aug-89,Forward ,Swan Districts
2019724353, Marty Hore,190,84,5-Mar-96,Defender ,Collingwood Vfl
2019754525, Declan Keilty,194,94,8-May-95,Defender ,Casey Scorpions
2014755458, Jay Kennedy Harris,173,68,21-Mar-95,Midfield ,Oakleigh Chargers
2014753810, Kade Kolodjashnij,190,85,9-Aug-95,Midfield ,Launceston
2005763817, Jordan Lewis,186,86,24-Apr-86,Defender  Midfield,Geelong Falcons
2017834225, Tim Smith,192,94,20-Feb-91,Forward ,Casey Scorpions
2015833635, Billy Stretch,180,80,8-Sep-96,Midfield ,Glenelg
2016871564, Corey Wagner,181,75,23-Mar-97,Midfield  Forward,Aspley
2013727716, Nathan Hrovat,175,78,7-Jun-94,Forward ,Northern Knights
2008848015, Scott Thompson,193,96,9-May-86,Defender ,Geelong
2009872221, Sam Wright,188,85,15-Jul-90,Defender ,Murray Bushrangers
2017651348, Joe Atley,186,85,4-Aug-98,Midfield ,Bendigo Pioneers
2009666472, Matthew Broadbent,189,90,1-Aug-90,Defender ,Woodville-West Torrens
2019714603, Joel Garner,184,83,21-May-99,Defender ,Eastern Ranges
2017743742, Aidyn Johnson,185,81,31-Oct-97,Forward ,Bendigo Pioneers
2009875413, Jack Watts,196,88,26-Mar-91,Defender ,Sandringham Dragons
2009822285, Alex Rance,194,96,9-Oct-89,Defender ,Swan Districts
2011875794, Maverick Weller,182,87,13-Feb-92,Forward ,Gold Coast
2007654108, David Armitage,185,88,16-Jun-88,Midfield  Forward,Morningside
2008662225, Nathan Brown,196,99,17-Dec-88,Defender ,North Ballarat
2019769044, Doulton Langlands,187,83,29-Jul-99,Midfield ,Murray Bushrangers
2012768161, Billy Longer,202,105,12-May-93,Ruck ,Northern Knights
2016801117, Lewis Pierce,203,103,16-Nov-94,Ruck ,Dandenong Stingrays
2013821966, Sam Rowe,199,98,19-Nov-87,Defender ,Murray Bushrangers
2016878259, Brandon White,188,77,13-Jan-97,Defender ,Dandenong Stingrays
2019898324, Robbie Young,178,76,2-Mar-95,Forward ,North Adelaide
2006713298, Heath Grundy,192,103,2-Jun-86,Defender ,Norwood
2007746814, Kieren Jack,178,81,28-Jun-87,Midfield  Forward,Nsw-act Rams
2004776824, Jarrad McVeigh,184,81,7-Apr-85,Defender ,NSW-ACT Under 18s
2010771251, Daniel Menzel,190,90,13-Sep-91,Forward ,Central District
2015827922, James Rose,185,79,16-Apr-96,Forward ,Sturt
2008773494, Chris Masten,180,78,2-May-89,Midfield ,East Fremantle
2018824386, Willie Rioli,175,80,4-Jun-95,Forward ,Glenelg
2016838200, Josh Smith,180,80,2-Jan-94,Forward ,Redland
2018863157, Daniel Venables,187,84,19-Nov-98,Forward ,Western Jets
2019873059, Francis Watson,187,81,29-Sep-95,Defender ,Balgo
2005778389, Dale Morris,190,91,29-Dec-82,Defender ,Werribee Tigers
2012823366, Fletcher Roberts,196,92,3-Jun-93,Defender ,Sandringham Dragons
2009675555, Kyle Cheney,187,90,25-Aug-89,Defender ,North Ballarat Rebels
2012713054, Sam Gibson,185,83,27-May-86,Midfield ,Oakleigh Chargers
2012721746, Curtly Hampton,185,90,10-Mar-93,Midfield ,Alice Springs
2015663855, Jake Barrett,184,83,8-Nov-95,Forward ,Temora
2012661596, Tom Bell,188,102,13-Jun-91,Forward ,Morningside
2011665801, Rohan Bewick,184,83,10-Oct-89,Midfield  Forward,West Perth
2015666052, Ciaran Byrne,187,88,6-Dec-94,Defender ,County Louth Ireland
2013718523, Nick Graham,182,82,12-Jun-94,Midfield  Forward,Gippsland Power
2018754945, Pat Kerr,194,94,31-Jul-98,Forward ,Oakleigh Chargers
2012751590, Sam Kerridge,188,86,26-Apr-93,Midfield ,Bendigo Pioneers
2013764158, Jed Lamb,181,83,19-Oct-92,Forward ,Gippsland Power
2011772164, Aaron Mullett,184,82,23-Feb-92,Defender ,Eastern Ranges
2011797972, Cameron OShea,193,91,13-Mar-92,Defender ,Eastern Ranges
2017801122, Jarrod Pickett,178,77,18-Aug-96,Forward ,South Fremantle
